id,tanggal,kota,kategori_usaha,nominal_juta,metode,lunas
T-012530,2026-04-18,Medan,Retail,2.81,Transfer,Lunas
T-012531,2026-02-08,Denpasar,Kerajinan,5.58,QRIS,Belum
T-012532,2025-11-17,Denpasar,Kerajinan,1.6,Transfer,Lunas
T-012533,2025-07-15,Medan,Pertanian,3.15,QRIS,Lunas
T-012534,2026-08-28,Medan,Pertanian,1.73,QRIS,Tempo
T-012535,2026-01-29,Semarang,Jasa,1.58,QRIS,Lunas
T-012536,2026-08-28,Semarang,Retail,2.04,QRIS,Lunas
T-012537,2026-01-02,Medan,Retail,5.54,Transfer,Lunas
T-012538,2026-03-02,Semarang,Kerajinan,1.56,QRIS,Tempo
T-012539,2026-03-11,Makassar,Retail,3.96,QRIS,Lunas
T-012540,2026-04-05,Bandung,Kuliner,5.22,Transfer,Lunas
T-012541,2025-09-16,Balikpapan,Jasa,2.54,Transfer,Lunas
T-012542,2026-04-02,Semarang,Kerajinan,1.15,QRIS,Lunas
T-012543,2026-08-16,Medan,Kerajinan,1.57,QRIS,Lunas
T-012544,2026-08-25,Balikpapan,Pertanian,2.67,QRIS,Lunas
T-012545,2025-11-07,Makassar,Jasa,2.4,Transfer,Lunas
T-012546,2025-09-07,Medan,Kerajinan,21.18,QRIS,Lunas
T-012547,2026-07-16,Makassar,Pertanian,17.05,QRIS,Lunas
T-012548,2025-08-04,Jakarta,Pertanian,1.1,QRIS,Lunas
T-012549,2025-09-09,Makassar,Retail,1.12,QRIS,Lunas
T-012550,2025-08-25,Denpasar,Kerajinan,2.71,Tunai,Lunas
T-012551,2026-05-20,Makassar,Retail,2.77,QRIS,Lunas
T-012552,2025-07-27,Jakarta,Kuliner,2.95,Tunai,Lunas
T-012553,2026-07-26,Jakarta,Kuliner,19.56,QRIS,Lunas
T-012554,2026-06-09,Surabaya,Kerajinan,2.37,Transfer,Tempo
T-012555,2026-01-31,Semarang,Jasa,1.85,QRIS,Lunas
T-012556,2026-06-27,Balikpapan,Pertanian,12.94,Tunai,Lunas
T-012557,2025-06-26,Denpasar,Kuliner,2.1,Transfer,Lunas
T-012558,2025-12-17,Makassar,Kerajinan,10.07,Tunai,Tempo
T-012559,2025-08-14,Medan,Pertanian,7.78,QRIS,Tempo
T-012560,2026-05-12,Yogyakarta,Pertanian,1.63,QRIS,Lunas
T-012561,2025-10-24,Denpasar,Jasa,4.94,QRIS,Lunas
T-012562,2026-01-06,Jakarta,Kerajinan,2.89,QRIS,Lunas
T-012563,2026-06-21,Denpasar,Pertanian,9.7,Tunai,Lunas
T-012564,2026-07-01,Palembang,Jasa,0.75,QRIS,Lunas
T-012565,2026-01-17,Bandung,Kuliner,0.68,Transfer,Lunas
T-012566,2026-02-27,Palembang,Jasa,1.93,Tunai,Lunas
T-012567,2026-07-11,Denpasar,Retail,1.81,QRIS,Lunas
T-012568,2025-12-05,Palembang,Kerajinan,4.92,QRIS,Lunas
T-012569,2025-09-13,Jakarta,Kerajinan,2.02,Tunai,Lunas
T-012570,2026-06-19,Bandung,Kuliner,1.66,QRIS,Lunas
T-012571,2025-10-18,Surabaya,Jasa,13.19,QRIS,Lunas
T-012572,2025-06-21,Palembang,Pertanian,2.46,QRIS,Tempo
T-012573,2026-04-11,Semarang,Pertanian,5.51,Transfer,Lunas
T-012574,2025-11-20,Palembang,Retail,0.62,Transfer,Lunas
T-012575,2026-07-20,Yogyakarta,Jasa,11.78,QRIS,Tempo
T-012576,2026-04-27,Semarang,Jasa,1.86,QRIS,Belum
T-012577,2026-07-26,Balikpapan,Retail,3.66,Transfer,Belum
T-012578,2025-07-05,Surabaya,Jasa,0.36,QRIS,Lunas
T-012579,2025-12-07,Palembang,Retail,0.3,QRIS,Lunas
T-012580,2026-06-08,Palembang,Kerajinan,1.53,Transfer,Lunas
T-012581,2026-03-25,Makassar,Retail,1.96,QRIS,Lunas
T-012582,2026-02-11,Makassar,Retail,1.89,Transfer,Lunas
T-012583,2026-04-17,Balikpapan,Jasa,0.72,Transfer,Lunas
T-012584,2026-05-23,Surabaya,Jasa,1.71,QRIS,Lunas
T-012585,2026-03-29,Denpasar,Kuliner,2.52,Tunai,Lunas
T-012586,2025-11-26,Yogyakarta,Jasa,3.88,Transfer,Lunas
T-012587,2025-06-03,Yogyakarta,Kuliner,5.05,Transfer,Belum
T-012588,2025-11-03,Surabaya,Retail,2.41,Transfer,Lunas
T-012589,2025-10-03,Balikpapan,Pertanian,2.44,QRIS,Lunas
T-012590,2025-07-20,Palembang,Retail,0.89,Transfer,Belum
T-012591,2026-01-07,Balikpapan,Pertanian,7.13,QRIS,Belum
T-012592,2025-12-13,Medan,Pertanian,2.96,QRIS,Lunas
T-012593,2025-11-17,Balikpapan,Retail,4.75,Tunai,Lunas
T-012594,2025-11-18,Medan,Kuliner,2.7,QRIS,Lunas
T-012595,2025-06-25,Denpasar,Retail,5.57,QRIS,Lunas
T-012596,2025-10-12,Makassar,Kerajinan,0.76,QRIS,Lunas
T-012597,2025-07-02,Makassar,Jasa,0.85,QRIS,Lunas
T-012598,2025-06-11,Denpasar,Kuliner,2.41,Transfer,Lunas
T-012599,2026-01-21,Balikpapan,Kuliner,1.6,Tunai,Lunas
T-012600,2026-03-10,Balikpapan,Pertanian,12.02,QRIS,Lunas
T-012601,2026-04-03,Palembang,Kuliner,2.25,QRIS,Lunas
T-012602,2025-12-07,Balikpapan,Pertanian,2.12,Tunai,Lunas
T-012603,2025-11-04,Makassar,Jasa,1.53,QRIS,Lunas
T-012604,2025-12-23,Balikpapan,Jasa,1.15,QRIS,Belum
T-012605,2025-09-17,Makassar,Kuliner,6.45,Tunai,Lunas
T-012606,2025-09-03,Palembang,Jasa,2.51,Transfer,Lunas
T-012607,2026-02-15,Palembang,Kuliner,1.06,QRIS,Lunas
T-012608,2026-04-17,Semarang,Kerajinan,0.8,Tunai,Lunas
T-012609,2026-07-21,Balikpapan,Jasa,5.53,QRIS,Lunas
T-012610,2026-07-28,Yogyakarta,Pertanian,2.88,Transfer,Lunas
T-012611,2026-08-29,Balikpapan,Pertanian,2.28,Tunai,Lunas
T-012612,2025-10-29,Yogyakarta,Kerajinan,3.31,Transfer,Lunas
T-012613,2025-10-11,Palembang,Retail,2.77,QRIS,Tempo
T-012614,2026-06-30,Balikpapan,Retail,3.27,Transfer,Lunas
T-012615,2026-01-18,Jakarta,Kuliner,5.32,Tunai,Lunas
T-012616,2026-05-04,Denpasar,Retail,1.57,Transfer,Lunas
T-012617,2026-02-26,Balikpapan,Kerajinan,3.21,Tunai,Lunas
T-012618,2026-08-04,Balikpapan,Retail,2.11,Transfer,Tempo
T-012619,2026-08-18,Denpasar,Retail,7.32,Transfer,Lunas
T-012620,2026-07-26,Semarang,Kuliner,5.64,Transfer,Lunas
T-012621,2026-06-13,Medan,Jasa,1.93,Tunai,Lunas
T-012622,2026-04-13,Palembang,Retail,2.72,Tunai,Belum
T-012623,2025-12-05,Jakarta,Kuliner,10.53,QRIS,Lunas
T-012624,2026-05-28,Bandung,Kerajinan,1.13,QRIS,Lunas
T-012625,2025-06-11,Bandung,Kerajinan,5.97,QRIS,Tempo
T-012626,2026-02-05,Bandung,Pertanian,0.88,Tunai,Lunas
T-012627,2026-04-15,Surabaya,Jasa,7.25,Transfer,Lunas
T-012628,2025-08-17,Bandung,Pertanian,1.05,Transfer,Lunas
T-012629,2026-05-11,Palembang,Kuliner,1.52,Tunai,Lunas
T-012630,2026-07-28,Makassar,Kuliner,2.1,Tunai,Lunas
T-012631,2025-10-29,Semarang,Pertanian,11.42,Transfer,Lunas
T-012632,2025-12-16,Balikpapan,Kuliner,5.4,Transfer,Lunas
T-012633,2025-10-19,Bandung,Retail,1.31,QRIS,Lunas
T-012634,2025-09-13,Balikpapan,Kuliner,1.5,QRIS,Lunas
T-012635,2026-06-16,Semarang,Jasa,2.85,Transfer,Lunas
T-012636,2026-06-30,Surabaya,Kerajinan,3.37,QRIS,Lunas
T-012637,2025-06-28,Balikpapan,Retail,2.49,QRIS,Lunas
T-012638,2025-08-27,Denpasar,Kuliner,1.79,Transfer,Lunas
T-012639,2026-04-03,Denpasar,Pertanian,0.93,QRIS,Lunas
T-012640,2026-06-28,Palembang,Pertanian,3.21,QRIS,Tempo
T-012641,2026-08-09,Denpasar,Jasa,18.13,Transfer,Tempo
T-012642,2026-08-09,Yogyakarta,Pertanian,5.06,Tunai,Belum
T-012643,2025-07-21,Palembang,Kuliner,1.48,QRIS,Lunas
T-012644,2025-11-01,Bandung,Jasa,4.92,Transfer,Lunas
T-012645,2025-12-02,Jakarta,Kuliner,1.43,Tunai,Tempo
T-012646,2026-03-16,Jakarta,Kuliner,2.74,QRIS,Tempo
T-012647,2026-01-29,Bandung,Jasa,1.3,Tunai,Lunas
T-012648,2026-04-26,Palembang,Kerajinan,0.59,QRIS,Lunas
T-012649,2025-12-26,Bandung,Kerajinan,0.99,Tunai,Lunas
T-012650,2025-08-21,Makassar,Jasa,5.96,Tunai,Lunas
T-012651,2025-08-04,Jakarta,Pertanian,6.25,Tunai,Belum
T-012652,2025-12-31,Surabaya,Jasa,5.83,QRIS,Lunas
T-012653,2026-04-09,Yogyakarta,Retail,1.5,QRIS,Lunas
T-012654,2025-11-06,Makassar,Pertanian,5.28,QRIS,Lunas
T-012655,2025-07-12,Denpasar,Kuliner,0.52,QRIS,Lunas
T-012656,2025-08-08,Jakarta,Pertanian,1.17,QRIS,Lunas
T-012657,2026-02-01,Medan,Jasa,3.51,Transfer,Lunas
T-012658,2026-03-11,Palembang,Kerajinan,1.08,Transfer,Lunas
T-012659,2026-03-19,Makassar,Kerajinan,1.46,Transfer,Lunas
T-012660,2025-10-18,Yogyakarta,Jasa,0.86,QRIS,Lunas
T-012661,2026-01-04,Jakarta,Jasa,3.12,QRIS,Tempo
T-012662,2026-02-24,Jakarta,Jasa,1.99,QRIS,Lunas
T-012663,2026-06-04,Yogyakarta,Kerajinan,9.26,Transfer,Lunas
T-012664,2025-07-15,Denpasar,Kerajinan,2.21,QRIS,Lunas
T-012665,2026-08-07,Semarang,Jasa,1.2,Transfer,Lunas
T-012666,2025-12-27,Palembang,Kerajinan,6.21,Tunai,Lunas
T-012667,2025-06-25,Balikpapan,Jasa,7.59,Transfer,Lunas
T-012668,2026-02-25,Medan,Kuliner,3.16,Tunai,Lunas
T-012669,2025-06-18,Semarang,Kerajinan,2.69,QRIS,Lunas
T-012670,2025-09-02,Denpasar,Kerajinan,1.18,QRIS,Lunas
T-012671,2026-03-23,Makassar,Kerajinan,0.43,QRIS,Lunas
T-012672,2026-03-01,Surabaya,Retail,0.63,QRIS,Lunas
T-012673,2026-08-28,Bandung,Kuliner,3.19,Transfer,Lunas
T-012674,2025-08-13,Semarang,Kuliner,1.08,QRIS,Lunas
T-012675,2026-02-11,Yogyakarta,Pertanian,0.84,Tunai,Lunas
T-012676,2026-02-20,Palembang,Pertanian,3.22,QRIS,Lunas
T-012677,2026-02-12,Surabaya,Kuliner,1.38,QRIS,Lunas
T-012678,2025-12-22,Medan,Jasa,2.81,Transfer,Lunas
T-012679,2025-11-11,Jakarta,Pertanian,6.48,Tunai,Tempo
T-012680,2026-06-21,Makassar,Jasa,4.89,QRIS,Tempo
T-012681,2026-02-04,Palembang,Jasa,3.25,Transfer,Lunas
T-012682,2025-06-08,Balikpapan,Retail,4.35,Transfer,Lunas
T-012683,2025-10-08,Surabaya,Jasa,1.89,Transfer,Lunas
T-012684,2026-05-15,Makassar,Pertanian,5.2,Transfer,Lunas
T-012685,2026-04-26,Makassar,Kuliner,15.8,Transfer,Lunas
T-012686,2026-06-04,Surabaya,Jasa,4.45,QRIS,Tempo
T-012687,2025-09-02,Semarang,Kuliner,21.3,QRIS,Lunas
T-012688,2026-05-12,Semarang,Jasa,6.69,Transfer,Lunas
T-012689,2025-08-15,Makassar,Retail,1.11,QRIS,Lunas
T-012690,2026-08-24,Yogyakarta,Kuliner,0.97,Tunai,Belum
T-012691,2026-06-30,Denpasar,Kerajinan,2.95,Transfer,Tempo
T-012692,2026-08-28,Semarang,Jasa,1.48,QRIS,Lunas
T-012693,2025-06-18,Semarang,Kuliner,1.5,Transfer,Lunas
T-012694,2025-09-03,Balikpapan,Kuliner,4.43,Transfer,Lunas
T-012695,2026-02-09,Denpasar,Jasa,1.15,QRIS,Lunas
T-012696,2026-01-11,Bandung,Kerajinan,1.31,Tunai,Lunas
T-012697,2025-11-22,Bandung,Pertanian,3.5,QRIS,Lunas
T-012698,2025-07-27,Medan,Kuliner,2.46,Transfer,Lunas
T-012699,2025-07-07,Balikpapan,Jasa,2.9,Tunai,Lunas
T-012700,2026-05-28,Denpasar,Pertanian,2.12,QRIS,Tempo
T-012701,2025-08-03,Bandung,Pertanian,4.26,QRIS,Lunas
T-012702,2025-10-30,Yogyakarta,Jasa,3.0,Tunai,Lunas
T-012703,2025-11-12,Semarang,Retail,5.91,QRIS,Lunas
T-012704,2025-08-17,Semarang,Kuliner,16.6,Transfer,Lunas
T-012705,2025-10-09,Makassar,Retail,2.3,Transfer,Lunas
T-012706,2025-07-25,Semarang,Pertanian,2.89,Transfer,Lunas
T-012707,2025-12-26,Denpasar,Kerajinan,3.37,Transfer,Lunas
T-012708,2025-12-10,Denpasar,Retail,1.0,QRIS,Lunas
T-012709,2026-04-19,Jakarta,Kuliner,5.19,QRIS,Lunas
T-012710,2026-01-28,Makassar,Jasa,1.47,QRIS,Lunas
T-012711,2026-04-25,Makassar,Jasa,2.0,Tunai,Lunas
T-012712,2025-09-12,Surabaya,Kerajinan,4.17,QRIS,Lunas
T-012713,2025-09-02,Yogyakarta,Pertanian,6.57,Tunai,Lunas
T-012714,2025-06-09,Balikpapan,Kuliner,1.77,QRIS,Lunas
T-012715,2026-01-19,Jakarta,Pertanian,2.13,QRIS,Lunas
T-012716,2025-07-04,Palembang,Kerajinan,4.36,Transfer,Lunas
T-012717,2025-11-27,Yogyakarta,Retail,1.15,Transfer,Lunas
T-012718,2026-02-25,Palembang,Kuliner,4.86,QRIS,Lunas
T-012719,2025-08-03,Jakarta,Pertanian,5.92,QRIS,Lunas
T-012720,2025-08-19,Semarang,Retail,1.21,QRIS,Lunas
T-012721,2025-10-09,Makassar,Jasa,1.71,QRIS,Belum
T-012722,2026-02-08,Denpasar,Jasa,0.87,Transfer,Lunas
T-012723,2025-12-31,Surabaya,Kerajinan,2.5,Transfer,Tempo
T-012724,2025-08-17,Medan,Kuliner,0.34,Transfer,Lunas
T-012725,2025-06-21,Balikpapan,Pertanian,7.8,QRIS,Tempo
T-012726,2025-11-04,Semarang,Kerajinan,3.24,Tunai,Lunas
T-012727,2026-02-09,Bandung,Retail,1.72,QRIS,Lunas
T-012728,2026-03-23,Jakarta,Kuliner,0.6,QRIS,Lunas
T-012729,2026-07-01,Medan,Pertanian,1.89,Transfer,Lunas
T-012730,2025-10-14,Medan,Jasa,2.42,Tunai,Lunas
T-012731,2026-01-11,Denpasar,Retail,7.05,QRIS,Lunas
T-012732,2026-04-23,Bandung,Pertanian,2.96,QRIS,Lunas
T-012733,2026-08-23,Semarang,Kerajinan,1.31,QRIS,Lunas
T-012734,2026-03-30,Yogyakarta,Kerajinan,4.89,QRIS,Lunas
T-012735,2026-08-04,Balikpapan,Kuliner,5.57,Tunai,Lunas
T-012736,2026-07-11,Surabaya,Jasa,2.25,QRIS,Lunas
T-012737,2026-06-05,Balikpapan,Kerajinan,5.12,Transfer,Lunas
T-012738,2025-09-05,Bandung,Pertanian,1.72,QRIS,Lunas
T-012739,2026-01-26,Yogyakarta,Retail,2.3,QRIS,Tempo
T-012740,2025-11-20,Bandung,Retail,1.34,Tunai,Lunas
T-012741,2026-01-06,Surabaya,Jasa,3.53,QRIS,Lunas
T-012742,2026-01-30,Medan,Kerajinan,8.75,Transfer,Lunas
T-012743,2026-06-13,Bandung,Retail,1.83,Transfer,Lunas
T-012744,2026-01-19,Medan,Retail,2.17,QRIS,Lunas
T-012745,2026-04-17,Denpasar,Jasa,0.79,Tunai,Tempo
T-012746,2025-12-11,Denpasar,Pertanian,1.95,QRIS,Lunas
T-012747,2025-11-17,Jakarta,Retail,1.76,QRIS,Lunas
T-012748,2025-10-20,Yogyakarta,Kuliner,3.9,QRIS,Lunas
T-012749,2025-10-14,Yogyakarta,Jasa,0.63,QRIS,Lunas
T-012750,2026-05-09,Makassar,Pertanian,1.59,Tunai,Tempo
T-012751,2025-08-05,Surabaya,Jasa,2.87,Transfer,Lunas
T-012752,2026-01-22,Balikpapan,Kerajinan,2.18,QRIS,Lunas
T-012753,2025-11-12,Medan,Kerajinan,3.81,QRIS,Lunas
T-012754,2025-10-26,Surabaya,Kerajinan,6.68,QRIS,Lunas
T-012755,2026-04-15,Makassar,Retail,0.48,Tunai,Lunas
T-012756,2026-02-22,Semarang,Retail,0.89,Transfer,Lunas
T-012757,2025-09-07,Bandung,Pertanian,4.04,Transfer,Lunas
T-012758,2026-03-27,Surabaya,Jasa,2.01,Tunai,Lunas
T-012759,2026-01-08,Yogyakarta,Kuliner,7.74,Tunai,Tempo
T-012760,2025-06-22,Medan,Retail,2.87,Tunai,Lunas
T-012761,2026-08-24,Medan,Jasa,1.27,QRIS,Lunas
T-012762,2026-08-30,Medan,Kerajinan,2.16,Transfer,Lunas
T-012763,2025-10-01,Makassar,Jasa,1.11,QRIS,Lunas
T-012764,2026-04-15,Yogyakarta,Jasa,4.66,QRIS,Lunas
T-012765,2026-04-01,Balikpapan,Jasa,0.42,Transfer,Lunas
T-012766,2025-10-21,Medan,Pertanian,2.0,Tunai,Lunas
T-012767,2025-06-28,Denpasar,Kerajinan,0.89,QRIS,Lunas
T-012768,2025-10-28,Bandung,Jasa,0.59,Tunai,Belum
T-012769,2025-08-11,Makassar,Pertanian,3.06,QRIS,Lunas
T-012770,2025-09-16,Balikpapan,Kerajinan,0.64,QRIS,Belum
T-012771,2026-03-02,Medan,Jasa,3.47,QRIS,Lunas
T-012772,2026-01-28,Jakarta,Kerajinan,1.13,Transfer,Lunas
T-012773,2025-10-24,Bandung,Retail,2.82,QRIS,Tempo
T-012774,2025-10-05,Medan,Retail,5.05,QRIS,Lunas
T-012775,2025-12-24,Makassar,Jasa,2.98,QRIS,Lunas
T-012776,2026-01-05,Semarang,Retail,2.9,QRIS,Lunas
T-012777,2025-06-21,Semarang,Kerajinan,1.66,Tunai,Lunas
T-012778,2025-10-14,Bandung,Pertanian,0.89,QRIS,Lunas
T-012779,2026-01-23,Medan,Kuliner,7.12,QRIS,Lunas
T-012780,2026-02-08,Balikpapan,Jasa,1.78,QRIS,Lunas
T-012781,2026-06-01,Bandung,Kerajinan,9.32,Transfer,Belum
T-012782,2025-10-25,Surabaya,Pertanian,3.25,QRIS,Lunas
T-012783,2025-06-30,Balikpapan,Kuliner,0.49,Transfer,Lunas
T-012784,2025-07-05,Medan,Jasa,4.34,QRIS,Lunas
T-012785,2026-06-10,Denpasar,Kuliner,2.3,Transfer,Lunas
T-012786,2025-06-13,Balikpapan,Pertanian,0.38,Tunai,Lunas
T-012787,2026-08-29,Semarang,Kerajinan,4.38,QRIS,Lunas
T-012788,2025-10-02,Surabaya,Kerajinan,1.06,Transfer,Lunas
T-012789,2025-12-29,Bandung,Kuliner,0.96,Tunai,Belum
T-012790,2025-09-22,Balikpapan,Retail,4.51,Transfer,Lunas
T-012791,2026-07-30,Bandung,Kerajinan,4.16,Tunai,Lunas
T-012792,2025-10-23,Makassar,Pertanian,2.39,QRIS,Lunas
T-012793,2025-10-20,Surabaya,Kerajinan,4.85,QRIS,Lunas
T-012794,2026-07-26,Palembang,Pertanian,1.44,QRIS,Lunas
T-012795,2026-06-05,Surabaya,Pertanian,0.48,QRIS,Lunas
T-012796,2026-05-19,Bandung,Retail,0.92,Transfer,Lunas
T-012797,2025-06-10,Balikpapan,Jasa,0.65,QRIS,Belum
T-012798,2025-11-30,Medan,Kuliner,1.9,Transfer,Lunas
T-012799,2026-02-13,Surabaya,Jasa,1.75,QRIS,Lunas
T-012800,2025-09-24,Yogyakarta,Kuliner,17.99,QRIS,Lunas
T-012801,2026-05-30,Bandung,Jasa,1.71,Transfer,Lunas
T-012802,2026-08-18,Palembang,Retail,9.84,QRIS,Lunas
T-012803,2025-09-03,Medan,Jasa,13.63,QRIS,Tempo
T-012804,2025-07-02,Palembang,Jasa,2.15,Transfer,Tempo
T-012805,2026-06-03,Bandung,Pertanian,1.69,QRIS,Lunas
T-012806,2026-01-04,Semarang,Kuliner,1.23,QRIS,Lunas
T-012807,2026-02-18,Palembang,Kerajinan,4.95,Tunai,Lunas
T-012808,2025-10-18,Bandung,Retail,13.52,Tunai,Lunas
T-012809,2025-09-14,Yogyakarta,Retail,1.42,QRIS,Lunas
T-012810,2026-08-24,Palembang,Retail,6.19,Tunai,Lunas
T-012811,2026-07-29,Jakarta,Jasa,5.32,Transfer,Lunas
T-012812,2026-06-29,Yogyakarta,Kerajinan,3.03,QRIS,Belum
T-012813,2025-09-21,Jakarta,Kerajinan,1.08,Tunai,Tempo
T-012814,2025-07-14,Bandung,Pertanian,2.73,QRIS,Lunas
T-012815,2025-11-04,Palembang,Kerajinan,0.85,Tunai,Lunas
T-012816,2026-01-05,Yogyakarta,Kerajinan,2.36,QRIS,Lunas
T-012817,2026-08-28,Palembang,Kuliner,13.25,Tunai,Belum
T-012818,2026-08-13,Makassar,Pertanian,19.04,QRIS,Tempo
T-012819,2025-08-13,Denpasar,Retail,0.49,Transfer,Lunas
T-012820,2026-07-08,Denpasar,Kuliner,2.17,QRIS,Tempo
T-012821,2026-03-27,Denpasar,Kerajinan,0.93,Transfer,Lunas
T-012822,2026-05-26,Semarang,Jasa,2.73,Transfer,Lunas
T-012823,2026-05-28,Surabaya,Kerajinan,3.74,Tunai,Lunas
T-012824,2026-06-09,Jakarta,Pertanian,0.47,QRIS,Lunas
T-012825,2025-08-08,Medan,Retail,0.97,QRIS,Lunas
T-012826,2025-10-23,Surabaya,Retail,1.82,Tunai,Lunas
T-012827,2026-07-15,Semarang,Pertanian,4.56,QRIS,Tempo
T-012828,2026-02-08,Makassar,Kuliner,5.15,Transfer,Lunas
T-012829,2026-04-01,Makassar,Kerajinan,9.13,QRIS,Tempo
T-012830,2025-07-08,Balikpapan,Jasa,3.79,QRIS,Lunas
T-012831,2025-10-14,Bandung,Jasa,3.1,Tunai,Lunas
T-012832,2026-05-05,Semarang,Kuliner,1.18,QRIS,Lunas
T-012833,2025-06-06,Jakarta,Jasa,9.23,QRIS,Lunas
T-012834,2026-04-25,Semarang,Jasa,3.25,QRIS,Tempo
T-012835,2026-01-13,Yogyakarta,Jasa,9.12,Tunai,Lunas
T-012836,2026-03-19,Palembang,Kuliner,0.48,Tunai,Belum
T-012837,2026-03-31,Denpasar,Pertanian,1.41,QRIS,Tempo
T-012838,2026-03-23,Jakarta,Retail,1.44,QRIS,Lunas
T-012839,2025-09-04,Bandung,Kerajinan,1.49,QRIS,Lunas
T-012840,2026-02-12,Bandung,Kuliner,1.09,QRIS,Lunas
T-012841,2025-11-21,Jakarta,Pertanian,4.57,Transfer,Lunas
T-012842,2026-03-12,Balikpapan,Retail,3.4,Tunai,Belum
T-012843,2026-07-10,Balikpapan,Kuliner,4.34,Transfer,Belum
T-012844,2025-12-04,Jakarta,Kerajinan,2.08,Transfer,Lunas
T-012845,2026-02-12,Surabaya,Pertanian,1.05,Transfer,Lunas
T-012846,2025-11-07,Denpasar,Kuliner,2.07,Tunai,Lunas
T-012847,2025-06-14,Makassar,Retail,11.87,Tunai,Lunas
T-012848,2025-07-31,Surabaya,Kuliner,16.32,Tunai,Lunas
T-012849,2026-08-07,Surabaya,Retail,1.85,Tunai,Lunas
T-012850,2025-10-29,Medan,Kerajinan,3.07,Transfer,Lunas
T-012851,2026-07-12,Denpasar,Retail,2.12,Transfer,Lunas
T-012852,2026-05-27,Makassar,Kuliner,2.62,Tunai,Lunas
T-012853,2026-01-25,Jakarta,Retail,0.81,Tunai,Lunas
T-012854,2025-07-18,Palembang,Jasa,1.84,QRIS,Lunas
T-012855,2026-06-28,Yogyakarta,Pertanian,1.29,Transfer,Lunas
T-012856,2026-04-10,Yogyakarta,Kerajinan,5.7,QRIS,Tempo
T-012857,2025-12-31,Semarang,Kuliner,3.49,Tunai,Lunas
T-012858,2026-07-24,Makassar,Kerajinan,0.64,QRIS,Belum
T-012859,2025-06-29,Makassar,Retail,1.62,QRIS,Lunas
T-012860,2026-08-23,Makassar,Kuliner,1.69,QRIS,Lunas
T-012861,2026-05-18,Yogyakarta,Jasa,1.52,QRIS,Lunas
T-012862,2026-03-20,Yogyakarta,Pertanian,0.76,Transfer,Lunas
T-012863,2026-06-22,Palembang,Kuliner,0.96,Transfer,Lunas
T-012864,2025-07-31,Bandung,Retail,1.43,Transfer,Lunas
T-012865,2026-07-15,Jakarta,Kerajinan,4.81,Tunai,Lunas
T-012866,2026-05-07,Denpasar,Kuliner,1.58,Tunai,Tempo
T-012867,2025-07-07,Surabaya,Kerajinan,14.33,Transfer,Lunas
T-012868,2026-05-15,Jakarta,Kuliner,3.38,QRIS,Lunas
T-012869,2026-06-06,Yogyakarta,Jasa,2.19,Tunai,Lunas
T-012870,2025-11-26,Makassar,Kerajinan,0.97,QRIS,Lunas
T-012871,2026-07-19,Jakarta,Jasa,2.26,QRIS,Lunas
T-012872,2026-07-29,Palembang,Kuliner,3.1,QRIS,Lunas
T-012873,2025-07-08,Medan,Jasa,3.53,Transfer,Lunas
T-012874,2025-12-13,Denpasar,Kerajinan,6.04,QRIS,Lunas
T-012875,2025-06-03,Denpasar,Kerajinan,2.07,QRIS,Lunas
T-012876,2026-02-04,Jakarta,Jasa,16.73,Tunai,Lunas
T-012877,2025-10-03,Denpasar,Pertanian,4.46,QRIS,Lunas
T-012878,2025-10-05,Surabaya,Jasa,3.78,Tunai,Lunas
T-012879,2025-07-15,Surabaya,Retail,1.69,QRIS,Lunas
T-012880,2026-08-29,Jakarta,Pertanian,0.98,Transfer,Lunas
T-012881,2026-05-02,Makassar,Jasa,1.16,QRIS,Lunas
T-012882,2026-07-17,Bandung,Jasa,1.54,QRIS,Lunas
T-012883,2026-03-14,Balikpapan,Pertanian,2.87,Transfer,Lunas
T-012884,2026-07-19,Balikpapan,Jasa,5.02,QRIS,Tempo
T-012885,2026-03-16,Bandung,Pertanian,3.53,Tunai,Tempo
T-012886,2025-07-05,Palembang,Pertanian,1.65,Transfer,Lunas
T-012887,2026-04-08,Surabaya,Kuliner,0.43,QRIS,Lunas
T-012888,2025-11-01,Yogyakarta,Kerajinan,4.12,Transfer,Lunas
T-012889,2026-07-13,Surabaya,Retail,1.42,Transfer,Lunas
T-012890,2025-07-06,Denpasar,Kerajinan,5.48,QRIS,Lunas
T-012891,2025-09-22,Yogyakarta,Kuliner,2.38,QRIS,Lunas
T-012892,2025-10-14,Yogyakarta,Pertanian,2.38,Transfer,Lunas
T-012893,2025-09-17,Jakarta,Retail,7.93,QRIS,Lunas
T-012894,2026-01-28,Medan,Kuliner,5.12,Transfer,Lunas
T-012895,2025-08-06,Denpasar,Kerajinan,7.83,QRIS,Lunas
T-012896,2026-05-18,Medan,Kerajinan,2.2,QRIS,Lunas
T-012897,2025-12-05,Balikpapan,Pertanian,4.72,Transfer,Tempo
T-012898,2026-08-14,Surabaya,Jasa,1.26,Transfer,Lunas
T-012899,2026-05-30,Jakarta,Kuliner,0.7,QRIS,Lunas
T-012900,2026-07-13,Balikpapan,Pertanian,2.51,Transfer,Lunas
T-012901,2025-08-03,Jakarta,Jasa,0.4,QRIS,Lunas
T-012902,2026-02-12,Denpasar,Jasa,2.29,Tunai,Lunas
T-012903,2026-07-09,Medan,Retail,3.35,QRIS,Lunas
